,Equipement,coord_geo,DEP,DEPCOM
1907880,Hôtel,"(2.299284968242015, 48.84079988664011)",75,75115
1907881,Hôtel,"(2.301155849425602, 48.84688695061831)",75,75115
1907882,Hôtel,"(2.308766732830974, 48.84450198351567)",75,75115
1907883,Hôtel,"(2.2983254436454708, 48.8487167771567)",75,75115
1907884,Hôtel,"(2.3212132679635618, 48.842904930582435)",75,75115
1907885,Hôtel,"(2.2896999564822362, 48.836374208218544)",75,75115
1908523,Enseignement Secondaire,"(2.290810668537137, 48.84215656049283)",75,75115
1908558,Enseignement Secondaire,"(2.303235187107867, 48.83639805794568)",75,75115
1908567,Enseignement Secondaire,"(2.295018334644277, 48.83368956238087)",75,75115
1908576,Enseignement Secondaire,"(2.296931386258679, 48.84295805177062)",75,75115
1908577,Enseignement Secondaire,"(2.312712018128761, 48.8433276591291)",75,75115
1908578,Enseignement Secondaire,"(2.2931616421941468, 48.8480433362546)",75,75115
1908588,Enseignement Secondaire,"(2.2868586103003428, 48.84827664053363)",75,75115
1908623,École maternelle,"(2.303419086904506, 48.836705814929644)",75,75115
1908629,École maternelle,"(2.297107188765077, 48.850937345889776)",75,75115
1908635,École maternelle,"(2.2866040129034686, 48.84069435489253)",75,75115
1908637,École maternelle,"(2.2977660256736883, 48.83956603795063)",75,75115
1908639,École maternelle,"(2.3024510840410075, 48.845410558159685)",75,75115
1908640,École maternelle,"(2.2999906367783423, 48.832895838533126)",75,75115
1908641,École maternelle,"(2.296526439702259, 48.83550708372317)",75,75115
1908646,École maternelle,"(2.3012331916085365, 48.82729728455085)",75,75115
1908650,École maternelle,"(2.300483679056171, 48.8433611071849)",75,75115
1908655,École maternelle,"(2.290620893253438, 48.8375794371273)",75,75115
1908658,École maternelle,"(2.28070249690815, 48.83983608956728)",75,75115
1908659,École maternelle,"(2.316197553445356, 48.84394840909345)",75,75115
1908661,École maternelle,"(2.3074478730824803, 48.84233677651399)",75,75115
1908671,Enseignement Secondaire,"(2.310165488248194, 48.843625081810885)",75,75115
1908679,Enseignement supérieur,"(2.2805093369911558, 48.842083355089265)",75,75115
1908693,Enseignement Secondaire,"(2.307228372781484, 48.842653881456094)",75,75115
1908697,Enseignement supérieur,"(2.285653635946145, 48.849692245655234)",75,75115
1908699,Enseignement Secondaire,"(2.291592390276874, 48.845292789895105)",75,75115
1908701,École maternelle,"(2.2818501821644843, 48.84652709519681)",75,75115
1908705,Enseignement supérieur,"(2.3048665210990147, 48.846165693718504)",75,75115
1908709,Enseignement Secondaire,"(2.3117115221303552, 48.84345771118865)",75,75115
1908710,Enseignement Secondaire,"(2.296931386258679, 48.84295805177062)",75,75115
1908713,École maternelle,"(2.299507349557674, 48.84463069592466)",75,75115
1908721,Enseignement supérieur,"(2.288670958053987, 48.84748339779137)",75,75115
1908723,École maternelle,"(2.287849735183492, 48.85133678084506)",75,75115
1908728,Enseignement Secondaire,"(2.2861504949495686, 48.84286812388208)",75,75115
1908729,Enseignement Secondaire,"(2.2908939703704068, 48.84775111443424)",75,75115
1908734,Enseignement supérieur,"(2.292780310313631, 48.835374369699885)",75,75115
1908736,Enseignement supérieur,"(2.3144643405190264, 48.846122145772256)",75,75115
1908740,École maternelle,"(2.2912328557279777, 48.85449563616137)",75,75115
1908741,École maternelle,"(2.279691432758874, 48.83925080999051)",75,75115
1908746,École maternelle,"(2.2884088988824423, 48.85010888087035)",75,75115
1908747,École maternelle,"(2.3124026236470883, 48.83786042231657)",75,75115
1908751,École maternelle,"(2.2955193150658664, 48.83200258697512)",75,75115
1908756,Enseignement supérieur,"(2.290937746339825, 48.833817435492456)",75,75115
1908760,École maternelle,"(2.278612693684056, 48.841391109291195)",75,75115
1908772,Enseignement supérieur,"(2.2872678061774554, 48.84336674045066)",75,75115
1908774,Enseignement supérieur,"(2.2867798046626353, 48.85293936501024)",75,75115
1908781,Enseignement supérieur,"(2.2894402737542534, 48.83243699988051)",75,75115
1908788,Enseignement Secondaire,"(2.2908939703704068, 48.84775111443424)",75,75115
1908791,Enseignement Secondaire,"(2.2838165842509883, 48.84721700461509)",75,75115
1908792,Enseignement Secondaire,"(2.2861504949495686, 48.84286812388208)",75,75115
1908794,Enseignement Secondaire,"(2.2927898558393887, 48.842904860118736)",75,75115
1908801,Enseignement supérieur,"(2.2898280213819393, 48.847573912552335)",75,75115
1908802,Enseignement supérieur,"(2.288672199825815, 48.85128591291573)",75,75115
1908803,Enseignement supérieur,"(2.285114682821394, 48.847257145427406)",75,75115
1908804,Enseignement Secondaire,"(2.2785811245640963, 48.838848394983465)",75,75115
1908808,Enseignement supérieur,"(2.3254689912202617, 48.85456042610926)",75,75115
1908810,Enseignement Secondaire,"(2.3021759292038357, 48.8383812927285)",75,75115
1908815,Enseignement supérieur,"(2.303362985878739, 48.84691781012354)",75,75115
1908816,Enseignement supérieur,"(2.301524620568256, 48.83726676786736)",75,75115
1908818,Enseignement supérieur,"(2.279404335483493, 48.84730383065505)",75,75115
1908820,Enseignement supérieur,"(2.2987337454328842, 48.84703376399662)",75,75115
1908829,Enseignement supérieur,"(2.298135613860733, 48.84024813070613)",75,75115
1908830,Enseignement supérieur,"(2.3206697408755628, 48.84362583410615)",75,75115
1908831,Enseignement supérieur,"(2.2923636594637387, 48.8351560556272)",75,75115
1908844,Enseignement supérieur,"(2.3525005919634814, 48.82383185276053)",75,75115
1908845,Enseignement supérieur,"(2.3811179413815213, 48.88244930452065)",75,75115
1908846,Enseignement supérieur,"(2.297394802044041, 48.83961242409208)",75,75115
1908847,Enseignement supérieur,"(2.281379411969371, 48.84192939649951)",75,75115
1908848,Enseignement supérieur,"(2.3212363834615304, 48.84228090212012)",75,75115
1908855,Enseignement supérieur,"(2.313954299492819, 48.84346160028845)",75,75115
1908857,Enseignement supérieur,"(2.2908795462658005, 48.838295971712775)",75,75115
1908861,Enseignement supérieur,"(2.285073375865683, 48.84420894535924)",75,75115
1908864,Enseignement supérieur,"(2.2908795462658005, 48.838295971712775)",75,75115
1908865,Enseignement supérieur,"(2.2756035329490603, 48.8298708094152)",75,75115
1908866,Enseignement supérieur,"(2.2841187113530044, 48.84069839426033)",75,75115
1908867,Enseignement supérieur,"(2.3024158541108535, 48.839694873248874)",75,75115
1908875,Enseignement supérieur,"(2.295017854073674, 48.84833129233838)",75,75115
1908876,Enseignement Secondaire,"(2.263927072439205, 48.8418808428242)",75,75115
1908877,Enseignement supérieur,"(2.2859134980861233, 48.85201055425685)",75,75115
1908883,Enseignement supérieur,"(2.289100018695756, 48.84370141487835)",75,75115
1908887,Enseignement supérieur,"(2.300410079863634, 48.83808407873803)",75,75115
1908889,Enseignement supérieur,"(2.293428690204236, 48.83869958498746)",75,75115
1908891,Enseignement supérieur,"(2.309473845976109, 48.83453296334879)",75,75115
1908894,Enseignement supérieur,"(2.3021040457040227, 48.839577935165636)",75,75115
1908895,École maternelle,"(2.308424986396662, 48.84304393525431)",75,75115
1908900,Enseignement supérieur,"(2.317569576090389, 48.842396744110026)",75,75115
1908903,Enseignement supérieur,"(2.296748927547684, 48.84920936528798)",75,75115
1908905,Enseignement supérieur,"(2.273763708211507, 48.83735956032717)",75,75115
1908907,Enseignement Secondaire,"(2.303118037944519, 48.837313835404125)",75,75115
1908909,Enseignement supérieur,"(2.279404335483493, 48.84730383065505)",75,75115
1908910,Enseignement supérieur,"(2.2966108500265543, 48.839751716128305)",75,75115
1908911,École maternelle,"(2.30397143156276, 48.84645817908991)",75,75115
1908914,École maternelle,"(2.2925366667281, 48.84007574628505)",75,75115
1908916,Enseignement Secondaire,"(2.308415043656876, 48.83301140108239)",75,75115
1908917,Enseignement supérieur,"(2.279404335483493, 48.84730383065505)",75,75115
1908918,Enseignement Secondaire,"(2.296748927547684, 48.84920936528798)",75,75115
1908920,Enseignement supérieur,"(2.2918207193483355, 48.85396040081013)",75,75115
1908927,Enseignement supérieur,"(2.2886325711434936, 48.85189274629207)",75,75115
1908928,Enseignement supérieur,"(2.301508966411552, 48.843111677813)",75,75115
1908932,Enseignement supérieur,"(2.291342072452101, 48.84426063317521)",75,75115
1908938,Enseignement supérieur,"(2.2886938643420756, 48.84750242064095)",75,75115
1908941,Enseignement supérieur,"(2.2800051348999757, 48.83755018553347)",75,75115
1908948,Enseignement Secondaire,"(2.3019848610226648, 48.83413244179752)",75,75115
1908949,Enseignement Secondaire,"(2.3019848610226648, 48.83413244179752)",75,75115
1908951,École maternelle,"(2.2993410188438115, 48.847475312220205)",75,75115
1908956,Enseignement supérieur,"(2.3212363834615304, 48.84228090212012)",75,75115
1908957,École maternelle,"(2.306432042002388, 48.836861826426095)",75,75115
1908958,École maternelle,"(2.3078350427517718, 48.83483197593157)",75,75115
1908959,Enseignement supérieur,"(2.2899632276173683, 48.83505009387151)",75,75115
1908960,Enseignement supérieur,"(2.301707181442578, 48.839606197674726)",75,75115
1909015,Enseignement supérieur,"(2.309827910615199, 48.83979183009027)",75,75115
1909020,Enseignement supérieur,"(2.2931387767970692, 48.835563558456585)",75,75115
1909025,Enseignement supérieur,"(2.301822260832427, 48.847086003435926)",75,75115
1909031,Zone Sports,"(2.296633563545493, 48.82706346311735)",75,75115
1909034,Zone Sports,"(2.30025045354471, 48.82673392276674)",75,75115
1909035,Zone Sports,"(2.2969303722037724, 48.85070966798829)",75,75115
1909036,Zone Sports,"(2.2792621256186534, 48.840540621435196)",75,75115
1909038,Zone Sports,"(2.276644148027238, 48.8316479860528)",75,75115
1909039,Zone Sports,"(2.2913089181682214, 48.83417308984686)",75,75115
1909040,Zone Sports,"(2.279338544851004, 48.840532088130864)",75,75115
1909041,Zone Sports,"(2.294089152363063, 48.827758981675274)",75,75115
1909042,Zone Sports,"(2.295375931677538, 48.84190473366482)",75,75115
1909045,Zone Sports,"(2.290399976172815, 48.83289058710497)",75,75115
1909046,Zone Sports,"(2.3227544165722893, 48.84289927546846)",75,75115
1909048,Zone Sports,"(2.291599500950303, 48.85639815088461)",75,75115
1909049,Zone Sports,"(2.294089152363063, 48.827758981675274)",75,75115
1909050,Zone Sports,"(2.2911067998962147, 48.8341089358277)",75,75115
1909053,Zone Sports,"(2.3049990262190136, 48.82979251935532)",75,75115
1909054,Zone Sports,"(2.297029196681751, 48.84712179125732)",75,75115
1909055,Zone Sports,"(2.302000943313499, 48.84402111086541)",75,75115
1909057,Zone Sports,"(2.2969303722037724, 48.85070966798829)",75,75115
1909058,Zone Sports,"(2.2834247580249603, 48.849946028162925)",75,75115
1909059,Zone Sports,"(2.299683966409317, 48.84517674558113)",75,75115
1909060,Zone Sports,"(2.28328936252233, 48.85008012167177)",75,75115
1909062,Zone Sports,"(2.2855096937471346, 48.849158063582216)",75,75115
1909064,Zone Sports,"(2.298919004168609, 48.82678008752622)",75,75115
1909113,Bureau de poste,"(2.3070399883509567, 48.841349966852086)",75,75115
1909116,Bureau de poste,"(2.296999994365589, 48.836899938848255)",75,75115
1909216,Bureau de poste,"(2.2860999925934054, 48.835599910019894)",75,75115
1909354,Bureau de poste,"(2.2869099882431123, 48.84139993637929)",75,75115
1909395,Bureau de poste,"(2.2900899904029686, 48.84818991298392)",75,75115
1909444,Bureau de poste,"(2.305159992641231, 48.83478993427945)",75,75115
1909457,Bureau de poste,"(2.297569989599643, 48.84479992899624)",75,75115
1909458,Bureau de poste,"(2.3169200004938593, 48.841299946745)",75,75115
1909459,Bureau de poste,"(2.2974999925932806, 48.829489954787846)",75,75115
1909460,Bureau de poste,"(2.2850799936664106, 48.84662999040165)",75,75115
1909463,Bureau de poste,"(2.2923299879466374, 48.85219994900901)",75,75115
1909517,Zone Sports,"(2.2915672913148604, 48.83440845799079)",75,75115
1909532,Zone Sports,"(2.2720788692776734, 48.83039713134623)",75,75115
1909541,Zone Sports,"(2.301989922842702, 48.844030040226976)",75,75115
1909544,Zone Sports,"(2.30025045354471, 48.82673392276674)",75,75115
1909551,Zone Sports,"(2.294525548786047, 48.838895826289914)",75,75115
1909644,Enseignement supérieur,"(2.2926949669567454, 48.83855134927971)",75,75115
1909673,Enseignement supérieur,"(2.288670958053987, 48.84748339779137)",75,75115
1909687,Enseignement supérieur,"(2.2886325711434936, 48.85189274629207)",75,75115
1909700,Enseignement supérieur,"(2.273763708211507, 48.83735956032717)",75,75115
1909707,Enseignement supérieur,"(2.3064314057406166, 48.83301880160293)",75,75115
1909720,Enseignement Secondaire,"(2.308415043656876, 48.83301140108239)",75,75115
1909727,Enseignement supérieur,"(2.2916092038810034, 48.84415608995572)",75,75115
1909732,Enseignement supérieur,"(2.3016343362969818, 48.8459580032376)",75,75115
1909737,Enseignement supérieur,"(2.2945399044930275, 48.84558631244578)",75,75115
1909747,Enseignement supérieur,"(2.3024158541108535, 48.839694873248874)",75,75115
1909785,Enseignement supérieur,"(2.3016192944410228, 48.8353867328939)",75,75115
1909786,Enseignement supérieur,"(2.290937746339825, 48.833817435492456)",75,75115
1909851,Enseignement Secondaire,"(2.30887062707122, 48.843962964561285)",75,75115
1909868,Enseignement supérieur,"(2.279404335483493, 48.84730383065505)",75,75115
1909874,Bureau de poste,"(2.3050399874856127, 48.84579994073102)",75,75115
1909884,Enseignement supérieur,"(2.3206697408755628, 48.84362583410615)",75,75115
1909896,Enseignement supérieur,"(2.2800051348999757, 48.83755018553347)",75,75115
1909903,École maternelle,"(2.2875886364888673, 48.839932160299476)",75,75115
1909908,Enseignement supérieur,"(2.313954299492819, 48.84346160028845)",75,75115
1909923,Enseignement supérieur,"(2.2829768213656725, 48.837337796333266)",75,75115
1909933,Enseignement Secondaire,"(2.30887062707122, 48.843962964561285)",75,75115
1909942,École maternelle,"(2.309823497097201, 48.83642096516625)",75,75115
1909948,École maternelle,"(2.3095401646958327, 48.83621157512728)",75,75115
1909957,École maternelle,"(2.3036484477702044, 48.846562424543094)",75,75115
1909963,Enseignement Secondaire,"(2.3047446534541254, 48.83170581367309)",75,75115
1909972,Enseignement Secondaire,"(2.282203086620801, 48.84643028278326)",75,75115
1909997,Enseignement Secondaire,"(2.2855402933184275, 48.83728478304138)",75,75115
1910012,École maternelle,"(2.2929098119168256, 48.8475211163648)",75,75115
1910041,École maternelle,"(2.2844321995381947, 48.84406481052933)",75,75115
1910048,Taxi-VTC,"(2.297964260392548, 48.82957245581615)",75,75115
1910051,École maternelle,"(2.2786406944098765, 48.83779289011057)",75,75115
1910062,Taxi-VTC,"(2.2847339881764697, 48.84749230246116)",75,75115
1910100,Enseignement Secondaire,"(2.2983390818938334, 48.84416157531911)",75,75115
1910102,Taxi-VTC,"(2.3006485642522825, 48.82619932142181)",75,75115
1910119,Enseignement Secondaire,"(2.3117115221303552, 48.84345771118865)",75,75115
1910193,Taxi-VTC,"(2.2989935737880676, 48.84625643714826)",75,75115
1910201,Taxi-VTC,"(2.2997099160639127, 48.828450192730976)",75,75115
1910319,Taxi-VTC,"(2.3036946549371726, 48.847081626382504)",75,75115
1910333,Taxi-VTC,"(2.3012283259551607, 48.8331482456191)",75,75115
1910682,Taxi-VTC,"(2.2879123326069863, 48.845439663170765)",75,75115
1910725,Bureau de poste,"(2.2978199918742024, 48.836159984859535)",75,75115
1910768,Taxi-VTC,"(2.302232170118931, 48.83010917829579)",75,75115
1910806,Taxi-VTC,"(2.29868174413166, 48.83012969281492)",75,75115
1910836,Taxi-VTC,"(2.2974222917337213, 48.833833217578345)",75,75115
1910856,Taxi-VTC,"(2.296841462989396, 48.84124062920973)",75,75115
1910861,Taxi-VTC,"(2.301354029811869, 48.832612412690125)",75,75115
1910901,Taxi-VTC,"(2.2833156270953654, 48.84678320855129)",75,75115
1910912,Taxi-VTC,"(2.283310674240213, 48.8451616210123)",75,75115
1910935,Taxi-VTC,"(2.3027168495559738, 48.84703635948209)",75,75115
1910964,Hôtel,"(2.3022170925470937, 48.84751910204786)",75,75115
1910967,Hôtel,"(2.2923319545031395, 48.83578542989895)",75,75115
1910972,Hôtel,"(2.305458204613829, 48.846553158581216)",75,75115
1910981,Hôtel,"(2.2953656440503964, 48.83400845881776)",75,75115
1910982,Taxi-VTC,"(2.2895538324566393, 48.84119757012823)",75,75115
1910983,Taxi-VTC,"(2.3153982015502823, 48.843277767519524)",75,75115
1910984,Hôtel,"(2.307133069006277, 48.8432631000282)",75,75115
1910987,Hôtel,"(2.2896933274092937, 48.851557290946644)",75,75115
1910998,Taxi-VTC,"(2.287498076226314, 48.85293555005808)",75,75115
1911000,Hôtel,"(2.2971327365555134, 48.837222154592986)",75,75115
1911001,Hôtel,"(2.2923274841145527, 48.850163600107294)",75,75115
1911004,Hôtel,"(2.2895042920039494, 48.83883462906329)",75,75115
1911011,Hôtel,"(2.3201646234748603, 48.84224720562881)",75,75115
1911016,Hôtel,"(2.2978237803538586, 48.851662840814306)",75,75115
1911021,Hôtel,"(2.300643567780225, 48.84799736923602)",75,75115
1911030,Hôtel,"(2.3035847094392743, 48.83270186893115)",75,75115
1911039,Hôtel,"(2.28857156380294, 48.846578944822404)",75,75115
1911040,Hôtel,"(2.282513851928773, 48.835141445886755)",75,75115
1911045,Hôtel,"(2.2962972147082192, 48.84683508762604)",75,75115
1911050,Hôtel,"(2.284484061571501, 48.834828573617294)",75,75115
1911058,Taxi-VTC,"(2.3109609840020573, 48.83725494455249)",75,75115
1911064,Taxi-VTC,"(2.290638944806026, 48.85183019107899)",75,75115
1911082,Taxi-VTC,"(2.3007496384116237, 48.84533272342013)",75,75115
1911121,Taxi-VTC,"(2.300805328691713, 48.8264952348906)",75,75115
1911132,Bibliothèque,"(2.278705418102953, 48.84020449845524)",75,75115
1911168,Taxi-VTC,"(2.289563190368528, 48.83381377570545)",75,75115
1911177,Taxi-VTC,"(2.277215334340838, 48.84365592195892)",75,75115
1911179,Taxi-VTC,"(2.2972654961376007, 48.85021339050881)",75,75115
1911185,Taxi-VTC,"(2.2848093227169546, 48.84666983340408)",75,75115
1911192,Taxi-VTC,"(2.3112897279920763, 48.837637271573676)",75,75115
1911236,Taxi-VTC,"(2.2719370612666627, 48.8294020028472)",75,75115
1911241,Taxi-VTC,"(2.2866793463139987, 48.841461966861445)",75,75115
1911254,Taxi-VTC,"(2.3193365392747025, 48.84398339804028)",75,75115
1911262,Taxi-VTC,"(2.2963141762523964, 48.83104673176478)",75,75115
1911263,Taxi-VTC,"(2.2889301925947296, 48.852363442220394)",75,75115
1911264,Taxi-VTC,"(2.293612076716443, 48.8467020764288)",75,75115
1911272,Taxi-VTC,"(2.298710754124645, 48.82828712641782)",75,75115
1911288,Zone Sports,"(2.2768444283800147, 48.831253470478806)",75,75115
1911297,Taxi-VTC,"(2.283277700063961, 48.848054683984486)",75,75115
1911300,Zone Sports,"(2.3120495092423763, 48.83581412171556)",75,75115
1911305,Zone Sports,"(2.31848935044969, 48.84426906953379)",75,75115
1911312,Taxi-VTC,"(2.2957939634298135, 48.837386959819185)",75,75115
1911315,Zone Sports,"(2.312989216194647, 48.84059517637495)",75,75115
1911320,Zone Sports,"(2.3041594428173364, 48.840031499574096)",75,75115
1911325,Zone Sports,"(2.2827343606556125, 48.84743266457173)",75,75115
1911335,Zone Sports,"(2.3004487870261054, 48.84961508299303)",75,75115
1911338,Taxi-VTC,"(2.2982450088408406, 48.84710014928215)",75,75115
1911339,Taxi-VTC,"(2.287319151069091, 48.833234717944464)",75,75115
1911340,Zone Sports,"(2.2937443142053584, 48.84959368191606)",75,75115
1911353,Zone Sports,"(2.2881191623842514, 48.83849812306455)",75,75115
1911354,Zone Sports,"(2.285519108892319, 48.84916711344488)",75,75115
1911355,Zone Sports,"(2.312949766292372, 48.84048702565249)",75,75115
1911372,Taxi-VTC,"(2.298758707051523, 48.84244444584755)",75,75115
1911374,Taxi-VTC,"(2.2846471129625603, 48.84270265320314)",75,75115
1911375,Taxi-VTC,"(2.291172802333978, 48.83466523071966)",75,75115
1911376,Taxi-VTC,"(2.2997931144670734, 48.8277223625671)",75,75115
1911383,Taxi-VTC,"(2.3029307447810017, 48.83573164783916)",75,75115
1911394,Taxi-VTC,"(2.2913335541698854, 48.845007326964144)",75,75115
