Département (Champ géographique),Code Commune (Champ géographique),Nom Commune (Champ géographique),Section (Références cadastrales),Bâtiment (Identification du local),N° voirie (Adresse du local),Indice de répétition (Adresse du local),Nature voie (Adresse du local),Nom voie (Adresse du local),N° MAJIC (Propriétaire(s) du local),N° SIREN (Propriétaire(s) du local),Forme juridique (Propriétaire(s) du local),Forme juridique abrégée (Propriétaire(s) du local),Dénomination (Propriétaire(s) du local),Adresse
33,63,BORDEAUX,PB,A,8.0,B,RUE,DU LAVOIR,PBDRGV,391820990,6540,SCI,MICJA,8 RUE DU LAVOIR
33,63,BORDEAUX,PB,A,28.0,,RUE,MERY,PBDPQH,352333454,6540,SCI,MARYV DE GUIALET,28 RUE MERY
33,63,BORDEAUX,PB,A,24.0,,RUE,MERY,PBDLZJ,447835646,6540,SCI,INVESTIMA,24 RUE MERY
33,63,BORDEAUX,PB,A,119.0,,RUE,LAGRANGE,PBDGVW,432171775,6540,SCI,DOMECQ CAMPAGNOL,119 RUE LAGRANGE
33,63,BORDEAUX,PB,A,23.0,,RUE,LAROCHE,PBJ54H,437506850,5499,SARL,P R E,23 RUE LAROCHE
33,63,BORDEAUX,PB,A,27.0,,RUE,LAROCHE,PBDF7Q,409805140,6540,SCI,CLOS DALBAN,27 RUE LAROCHE
33,63,BORDEAUX,PB,B,27.0,,RUE,LAROCHE,PBDF7Q,409805140,6540,SCI,CLOS DALBAN,27 RUE LAROCHE
33,63,BORDEAUX,PB,A,13.0,,RUE,DE BLANQUEFORT,PBHFVW,532395357,6540,SCI,SCI MEDIANE,13 RUE DE BLANQUEFORT
33,63,BORDEAUX,PB,A,35.0,,RUE,DE LASEPPE,PBJKKQ,818209082,6540,SCI,GINI,35 RUE DE LASEPPE
33,63,BORDEAUX,PB,C,35.0,,RUE,DE LASEPPE,PBJKKQ,818209082,6540,SCI,GINI,35 RUE DE LASEPPE
33,63,BORDEAUX,PB,D,35.0,,RUE,DE LASEPPE,PBJKKQ,818209082,6540,SCI,GINI,35 RUE DE LASEPPE
33,63,BORDEAUX,PB,A,33.0,,RUE,DE BLANQUEFORT,P9MBBH,444608442,5699,SA,ENEDIS,33 RUE DE BLANQUEFORT
33,63,BORDEAUX,PB,A,33.0,,RUE,DE BLANQUEFORT,P998MW,444608442,5699,SA,ENEDIS,33 RUE DE BLANQUEFORT
33,63,BORDEAUX,PB,A,23.0,,RUE,DE BLANQUEFORT,PBHSJD,794907436,6540,SCI,STONES,23 RUE DE BLANQUEFORT
33,63,BORDEAUX,PB,A,89.0,,RUE,LAGRANGE,PBJHB5,823656475,6540,SCI,HEMERA,89 RUE LAGRANGE
33,63,BORDEAUX,PB,A,91.0,,RUE,LAGRANGE,PBC83L,382226124,6540,SCI,DU 91 RUE LAGRANGE,91 RUE LAGRANGE
33,63,BORDEAUX,PB,A,12.0,,RUE,DE LASEPPE,PBHXGB,803467489,6540,SCI,SCI DE LASEPPE,12 RUE DE LASEPPE
33,63,BORDEAUX,PB,A,103.0,,RUE,LAGRANGE,PBG4KF,U27095544,6540,SCI,SCI DU 103 105 RUE LAGRANGE,103 RUE LAGRANGE
33,63,BORDEAUX,PB,A,111.0,,RUE,LAGRANGE,PBGV8X,513399329,6540,SCI,HERVANE,111 RUE LAGRANGE
33,63,BORDEAUX,PB,A,88.0,,RUE,LAGRANGE,PBDF9J,423484856,6540,SCI,FRETTY,88 RUE LAGRANGE
33,63,BORDEAUX,PB,A,9001.0,,RUE,LECHAPELIER,P9MBBH,444608442,5699,SA,ENEDIS,9001 RUE LECHAPELIER
33,63,BORDEAUX,PB,A,9001.0,,RUE,LECHAPELIER,P998MW,444608442,5699,SA,ENEDIS,9001 RUE LECHAPELIER
33,63,BORDEAUX,PB,A,14.0,,RUE,AUGUSTE BRUTAILS,PBH7DF,811400191,5499,SARL,CONSTRUCTION MAINTENANCE JURIDIQUE,14 RUE AUGUSTE BRUTAILS
33,63,BORDEAUX,PB,A,92.0,,RUE,LAGRANGE,PBC9CG,378032668,6540,SCI,VALTIE,92 RUE LAGRANGE
33,63,BORDEAUX,PB,A,29.0,,RUE,LECHAPELIER,PBG79G,529813016,6540,SCI,MARMATNAT PATRIMOINE,29 RUE LECHAPELIER
33,63,BORDEAUX,PB,A,27.0,,RUE,DAVID JOHNSTON,PBDMQZ,300115821,6540,SCI,SCI RESIDENCE DAUPHINE,27 RUE DAVID JOHNSTON
33,63,BORDEAUX,PB,A,15.0,,RUE,DAVID JOHNSTON,PBG5FF,483391215,6540,SCI,SCI T V A,15 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,A,37.0,,RUE,DU TEMPS PASSE,PBDMWF,450655980,6540,SCI,AMADEUS,37 RUE DU TEMPS PASSE
33,63,BORDEAUX,PC,A,84.0,,RUE,DAVID JOHNSTON,PBDRV3,451544514,5499,SARL,PEVIM,84 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,A,35.0,,RUE,DU TEMPS PASSE,PBJF2L,413384314,6540,SCI,HEGOA,35 RUE DU TEMPS PASSE
33,63,BORDEAUX,PC,A,25.0,,RUE,DU TEMPS PASSE,PBC5KJ,425284122,6540,SCI,DU 25 RUE DU TEMPS PASSE,25 RUE DU TEMPS PASSE
33,63,BORDEAUX,PC,A,19.0,,RUE,DU TEMPS PASSE,PBHGGR,448882845,6599,SC,PAGGE,19 RUE DU TEMPS PASSE
33,63,BORDEAUX,PC,A,9.0,,RUE,DU TEMPS PASSE,P9981Y,478292998,6599,SC,SCI BP,9 RUE DU TEMPS PASSE
33,63,BORDEAUX,PC,A,3.0,,RUE,MATIGNON,PBJS3R,839134905,6540,SCI,SCI CHLENA,3 RUE MATIGNON
33,63,BORDEAUX,PC,A,9.0,,RUE,MATIGNON,PBDPP9,479762817,6540,SCI,FATEN DE FRANCE,9 RUE MATIGNON
33,63,BORDEAUX,PC,A,19.0,,RUE,MATIGNON,PBHWPR,801530635,6540,SCI,SCI MERVEILLES,19 RUE MATIGNON
33,63,BORDEAUX,PC,A,44.0,,RUE,DAVID JOHNSTON,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,44 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,AA,9001.0,,RUE,BARADA,P9MBBH,444608442,5699,SA,ENEDIS,9001 RUE BARADA
33,63,BORDEAUX,PC,AA,9001.0,,RUE,BARADA,P998MW,444608442,5699,SA,ENEDIS,9001 RUE BARADA
33,63,BORDEAUX,PC,A,8.0,,RUE,MATIGNON,PBDD7M,419268149,6540,SCI,HUIT MATIGNON,8 RUE MATIGNON
33,63,BORDEAUX,PC,A,213.0,,RUE,FONDAUDEGE,PBHSNZ,482867793,6540,SCI,DU 213 RUE FONDAUDEGE,213 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,10.0,,RUE,BARADA,PBDBKM,U27081032,6540,SCI,SCI BARADA,10 RUE BARADA
33,63,BORDEAUX,PC,A,10.0,B,RUE,BARADA,PBDBKM,U27081032,6540,SCI,SCI BARADA,10 RUE BARADA
33,63,BORDEAUX,PC,A,203.0,,RUE,FONDAUDEGE,PBHVCN,799571245,6540,SCI,SANMAT,203 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,193.0,,RUE,FONDAUDEGE,PBDLFS,443040845,6540,SCI,FONDAUDEGE,193 RUE FONDAUDEGE
33,63,BORDEAUX,PC,B,193.0,,RUE,FONDAUDEGE,PBDLFS,443040845,6540,SCI,FONDAUDEGE,193 RUE FONDAUDEGE
33,63,BORDEAUX,PC,B,16.0,B,RUE,BARADA,PBJ3K2,343945721,5499,SARL,ORGANISATION ET CONSTRUCTION JUMELEE,16 RUE BARADA
33,63,BORDEAUX,PC,C,16.0,,RUE,BARADA,PBJ3K2,343945721,5499,SARL,ORGANISATION ET CONSTRUCTION JUMELEE,16 RUE BARADA
33,63,BORDEAUX,PC,A,34.0,,RUE,DAVID JOHNSTON,PBJHZT,828339754,6540,SCI,VULCANIA,34 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,A,3.0,,IMPASSE,DURBAN,PBC6Q7,345118954,6540,SCI,DE TRONQUEYRA,3 IMPASSE DURBAN
33,63,BORDEAUX,PC,A,189.0,,RUE,FONDAUDEGE,PBC5PZ,U26818123,6540,SCI,SCI LARCHITRAVE,189 RUE FONDAUDEGE
33,63,BORDEAUX,PC,B,189.0,,RUE,FONDAUDEGE,PBC5PZ,U26818123,6540,SCI,SCI LARCHITRAVE,189 RUE FONDAUDEGE
33,63,BORDEAUX,PC,B,189.0,,RUE,FONDAUDEGE,PBH78D,814607891,6540,SCI,FONDAUDEGE 189,189 RUE FONDAUDEGE
33,63,BORDEAUX,PC,B,189.0,,RUE,FONDAUDEGE,P999J8,755501590,5192,SCCP,BANQUE POPULAIRE AQUITAINE CENTRE ATLANTIQUE,189 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,30.0,,RUE,DAVID JOHNSTON,PBG743,531313641,6540,SCI,SANCA,30 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,A,30.0,,RUE,DAVID JOHNSTON,PBDBRH,U27101537,9900,,SYNDICAT DES COPROPRIETAIRES RES HESPERIDES LONGCHAMPS,30 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,D,181.0,,RUE,FONDAUDEGE,PBDQWG,484742184,6540,SCI,PIOLLETTE,181 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,177.0,,RUE,FONDAUDEGE,PBDJ4J,440940724,6540,SCI,177 FONDAUDEGE,177 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,175.0,,RUE,FONDAUDEGE,PBDL7F,449450261,6540,SCI,COLIBRI,175 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,6.0,,RUE,DAVID JOHNSTON,PBDGJ2,411757180,6540,SCI,SAINT LEGER,6 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,A,4.0,,RUE,DAVID JOHNSTON,PBDM9D,451304570,6540,SCI,CARLINA,4 RUE DAVID JOHNSTON
33,63,BORDEAUX,PC,A,25.0,,RUE,FRANCIS MARTIN,P9MBBH,444608442,5699,SA,ENEDIS,25 RUE FRANCIS MARTIN
33,63,BORDEAUX,PC,A,25.0,,RUE,FRANCIS MARTIN,P998MW,444608442,5699,SA,ENEDIS,25 RUE FRANCIS MARTIN
33,63,BORDEAUX,PC,B,25.0,,RUE,FRANCIS MARTIN,PBB249,223300013,7220,DEPT,DEPARTEMENT DE LA GIRONDE,25 RUE FRANCIS MARTIN
33,63,BORDEAUX,PC,B,25.0,,RUE,FRANCIS MARTIN,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,25 RUE FRANCIS MARTIN
33,63,BORDEAUX,PC,B,25.0,,RUE,FRANCIS MARTIN,PBDBHW,U27070106,9900,,UNION DEPARTEMENTALE DES ASS  FAMILIALES DE LA GIRONDE,25 RUE FRANCIS MARTIN
33,63,BORDEAUX,PC,A,28.0,,RUE,MAUBOURGUET,PBDPQH,352333454,6540,SCI,MARYV DE GUIALET,28 RUE MAUBOURGUET
33,63,BORDEAUX,PC,A,15.0,,RUE,FRANCIS MARTIN,PBJB5N,815068242,6540,SCI,EL OLIVO,15 RUE FRANCIS MARTIN
33,63,BORDEAUX,PC,A,1.0,,RUE,FRANCIS MARTIN,PBJT2L,840102636,6540,SCI,SCI DU 3 RUE FRANCIS MARTIN,1 RUE FRANCIS MARTIN
33,63,BORDEAUX,PC,A,153.0,,RUE,FONDAUDEGE,PBDSSV,493497077,6540,SCI,LES 3 SOEURS,153 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,157.0,,RUE,FONDAUDEGE,PBHNK4,791040371,6540,SCI,SCI DU 157 RUE FONDAUDEGE,157 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,159.0,,RUE,FONDAUDEGE,PBDNJK,453419079,6540,SCI,URBAN-ESPACE,159 RUE FONDAUDEGE
33,63,BORDEAUX,PC,B,159.0,,RUE,FONDAUDEGE,PBDNJK,453419079,6540,SCI,URBAN-ESPACE,159 RUE FONDAUDEGE
33,63,BORDEAUX,PC,C,159.0,,RUE,FONDAUDEGE,PBDNJK,453419079,6540,SCI,URBAN-ESPACE,159 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,3.0,,IMPASSE,MAUBOURGUET,PBJJWZ,343001616,6540,SCI,SCI LA FERINOISE,3 IMPASSE MAUBOURGUET
33,63,BORDEAUX,PC,A,2.0,,IMPASSE,MAUBOURGUET,PBH6L9,804254852,6540,SCI,MONAPI,2 IMPASSE MAUBOURGUET
33,63,BORDEAUX,PC,A,12.0,B,RUE,MAUBOURGUET,PBJP7J,435260468,6599,SC,LES ARCHES INVESTISSEMENTS,12 RUE MAUBOURGUET
33,63,BORDEAUX,PC,A,167.0,,RUE,FONDAUDEGE,PBG6M7,527704225,6540,SCI,ACT COMMERCES,167 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,169.0,,RUE,FONDAUDEGE,PBDNPR,477750509,6540,SCI,AMAG,169 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,171.0,,RUE,FONDAUDEGE,PBC48Q,U26795353,6599,SC,SC SAINT RAYMOND,171 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,187.0,,RUE,FONDAUDEGE,P999J8,755501590,5192,SCCP,BANQUE POPULAIRE AQUITAINE CENTRE ATLANTIQUE,187 RUE FONDAUDEGE
33,63,BORDEAUX,PC,A,46.0,,RUE,DAVID JOHNSTON,PBHJNQ,533304895,6540,SCI,RET46,46 RUE DAVID JOHNSTON
33,63,BORDEAUX,PD,A,3.0,B,RUE,EMILE ZOLA,PBHW4G,802648238,6540,SCI,R G H,3 RUE EMILE ZOLA
33,63,BORDEAUX,PD,A,1.0,B,RUE,EMILE ZOLA,PBDHXC,439400094,6540,SCI,ASSINCO B,1 RUE EMILE ZOLA
33,63,BORDEAUX,PD,A,1.0,,PLACE,BARDINEAU,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,1 PLACE BARDINEAU
33,63,BORDEAUX,PD,A,27.0,,IMPASSE,DES TANNERIES,PBDBZN,401115142,6540,SCI,DES PARKINGS,27 IMPASSE DES TANNERIES
33,63,BORDEAUX,PD,A,29.0,,IMPASSE,DES TANNERIES,PBDNS4,478092786,6540,SCI,ARIA,29 IMPASSE DES TANNERIES
33,63,BORDEAUX,PD,A,19.0,,IMPASSE,DES TANNERIES,PBC5ZL,U26848831,6540,SCI,SOCIETE AULONG BEAUMONT,19 IMPASSE DES TANNERIES
33,63,BORDEAUX,PD,A,17.0,,IMPASSE,DES TANNERIES,PBG22C,521494344,6540,SCI,DONALD II,17 IMPASSE DES TANNERIES
33,63,BORDEAUX,PD,A,9.0,,IMPASSE,DES TANNERIES,PBJC49,818612525,6599,SC,SOCIETE CIVILE BASSMAN,9 IMPASSE DES TANNERIES
33,63,BORDEAUX,PD,A,7.0,,IMPASSE,DES TANNERIES,PBC47D,U26774679,6599,SC,SC DES TANNERIES,7 IMPASSE DES TANNERIES
33,63,BORDEAUX,PD,A,71.0,,RUE,FONDAUDEGE,PBDCH3,403189855,6540,SCI,DU 9 MARCHE DES GRANDS HOMMES,71 RUE FONDAUDEGE
33,63,BORDEAUX,PD,B,71.0,,RUE,FONDAUDEGE,PBDCH3,403189855,6540,SCI,DU 9 MARCHE DES GRANDS HOMMES,71 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,77.0,,RUE,FONDAUDEGE,PBJTR5,838846962,6540,SCI,BABS,77 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,79.0,,RUE,FONDAUDEGE,PBGZ5G,410923395,6540,SCI,SCI DU PONT DE MANDRON,79 RUE FONDAUDEGE
33,63,BORDEAUX,PD,B,8.0,,RUE,LACLOTTE,PBJT22,840647440,6540,SCI,SCI 8 RUE LACLOTTE,8 RUE LACLOTTE
33,63,BORDEAUX,PD,A,4.0,,RUE,ALBERT DE MUN,PBCK9R,423397538,5499,SARL,EFFI CONSEILS,4 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,2.0,,RUE,ALBERT DE MUN,PBDF5Z,423990340,6540,SCI,APAM CAZERES PAUL,2 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,7.0,B,RUE,DUPLESSY,PBDQHZ,483544300,6540,SCI,DEPART HERVE DUPLESSY,7 RUE DUPLESSY
33,63,BORDEAUX,PD,A,5.0,,RUE,DUPLESSY,PBDS7H,U27064444,6540,SCI,SCI DU 5 RUE DUPLESSY,5 RUE DUPLESSY
33,63,BORDEAUX,PD,A,93.0,,RUE,FONDAUDEGE,PBH8H3,814446720,5499,SARL,L ET A PATRIMOINE,93 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,97.0,,RUE,FONDAUDEGE,PBHS4C,798606497,6540,SCI,MACAFONSO,97 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,99.0,,RUE,FONDAUDEGE,PBG242,518347521,6540,SCI,CJ INVEST,99 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,99.0,,RUE,FONDAUDEGE,PBC46D,U26772396,6599,SC,GIRARMOR,99 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,105.0,,RUE,FONDAUDEGE,PBC8W7,379986649,6540,SCI,SOCIETE CIVILE IMMOBILIERE A CAPITAL VARIABLE COURALET IMMOB,105 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,26.0,,RUE,ALBERT DE MUN,PBC9TB,389261215,6540,SCI,LUMBAGO,26 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,119.0,,RUE,FONDAUDEGE,PBDBRZ,398082537,6540,SCI,SCI 119 RUE FONDAUDEGE,119 RUE FONDAUDEGE
33,63,BORDEAUX,PD,B,119.0,,RUE,FONDAUDEGE,PBDBRZ,398082537,6540,SCI,SCI 119 RUE FONDAUDEGE,119 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,127.0,,RUE,FONDAUDEGE,PBJ4XC,853430262,6540,SCI,CHK IMMO,127 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,133.0,,RUE,FONDAUDEGE,PBH736,812371383,6540,SCI,SCI IMMO FONDAUDEGE 133,133 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,13.0,,RUE,SAINT LAURENT,PBDKRB,442962221,6540,SCI,DU GRIS,13 RUE SAINT LAURENT
33,63,BORDEAUX,PD,A,11.0,,RUE,SAINT LAURENT,PBHGDB,538176942,6540,SCI,SCI ST LAURENT INVEST,11 RUE SAINT LAURENT
33,63,BORDEAUX,PD,A,141.0,,RUE,FONDAUDEGE,PBHH5G,539970962,6540,SCI,IMMEXPERTS,141 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,143.0,,RUE,FONDAUDEGE,PBH2KL,804661478,6540,SCI,ORLAC,143 RUE FONDAUDEGE
33,63,BORDEAUX,PD,A,40.0,,RUE,EMILE ZOLA,PBDFNG,420444143,6599,SC,CLOVIS,40 RUE EMILE ZOLA
33,63,BORDEAUX,PD,A,28.0,,RUE,EMILE ZOLA,PBHQN7,792676264,6540,SCI,SCI LVAH,28 RUE EMILE ZOLA
33,63,BORDEAUX,PD,A,25.0,,RUE,ALBERT DE MUN,PBC58Z,328449392,6540,SCI,SO VI PIN,25 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,27.0,,RUE,ALBERT DE MUN,PBDVKK,502941081,6540,SCI,MARINE,27 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,14.0,B,RUE,SAINT LAURENT,PBC7NW,U26941043,6540,SCI,SOC CIVILE IMMOBILIERE 14 B,14 RUE SAINT LAURENT
33,63,BORDEAUX,PD,AA,4.0,,RUE,EMILE ZOLA,P9MBBH,444608442,5699,SA,ENEDIS,4 RUE EMILE ZOLA
33,63,BORDEAUX,PD,AA,4.0,,RUE,EMILE ZOLA,P998MW,444608442,5699,SA,ENEDIS,4 RUE EMILE ZOLA
33,63,BORDEAUX,PD,A,3.0,,RUE,ALBERT DE MUN,PBDLQ3,444652192,6599,SC,SAN FRANCISCO,3 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,7.0,,RUE,ALBERT DE MUN,PBF7RP,482336005,6540,SCI,KANI,7 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,17.0,,RUE,ALBERT DE MUN,PBJWBC,495237679,5499,SARL,RAPITA,17 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,29.0,,RUE,ALBERT DE MUN,PBHVLV,U27087447,9300,FON,FONDATION JEUNESSE AVENIR ENTREPRISE,29 RUE ALBERT DE MUN
33,63,BORDEAUX,PD,A,75.0,,RUE,FONDAUDEGE,PBH5H6,810035675,6540,SCI,WOLLEMI,75 RUE FONDAUDEGE
33,63,BORDEAUX,PE,A,8.0,,PLACE,DU CHAMP DE MARS,PBHLJH,U15707488,7113,ETAT,MINISTERE DE L ECONOMIE ET DES FINANCES,8 PLACE DU CHAMP DE MARS
33,63,BORDEAUX,PE,A,8.0,,PLACE,DU CHAMP DE MARS,P99999,U28356252,7113,ETAT,ETAT PAR DIRECTION DE L IMMOBILIER DE L ETAT,8 PLACE DU CHAMP DE MARS
33,63,BORDEAUX,PE,A,21.0,,RUE,DE LA VILLE MIRMONT,PBDDM9,412235533,6540,SCI,ANKIN,21 RUE DE LA VILLE MIRMONT
33,63,BORDEAUX,PE,A,8.0,,IMPASSE,DES TANNERIES,PBG68M,528684970,6540,SCI,KITA,8 IMPASSE DES TANNERIES
33,63,BORDEAUX,PE,A,9.0,,RUE,DE LA VILLE MIRMONT,PBJL4T,828114686,6540,SCI,LE CA SERT DOS,9 RUE DE LA VILLE MIRMONT
33,63,BORDEAUX,PE,A,1.0,,PASSAGE,ROBERT PICQUE,PBHT7N,799038385,5499,SARL,BORDOSKI,1 PASSAGE ROBERT PICQUE
33,63,BORDEAUX,PE,A,5.0,,PASSAGE,ROBERT PICQUE,PBJMRS,483857215,6540,SCI,LES PROVINCIALES,5 PASSAGE ROBERT PICQUE
33,63,BORDEAUX,PE,A,61.0,,RUE,FONDAUDEGE,PBDQSQ,483290367,6540,SCI,SCI DE LA SOURCE,61 RUE FONDAUDEGE
33,63,BORDEAUX,PE,A,51.0,,RUE,FONDAUDEGE,PBH74J,813956927,6540,SCI,SAIOUD,51 RUE FONDAUDEGE
33,63,BORDEAUX,PE,A,49.0,,RUE,FONDAUDEGE,PBB8B6,420700239,6540,SCI,M C V,49 RUE FONDAUDEGE
33,63,BORDEAUX,PE,A,4.0,,RUE,DE LA VILLE MIRMONT,PBJW92,841437361,6540,SCI,MIRMONT,4 RUE DE LA VILLE MIRMONT
33,63,BORDEAUX,PE,A,41.0,,RUE,FONDAUDEGE,PBJHWJ,827464009,6540,SCI,CANELLE,41 RUE FONDAUDEGE
33,63,BORDEAUX,PE,A,39.0,,RUE,FONDAUDEGE,PBJ3K2,343945721,5499,SARL,ORGANISATION ET CONSTRUCTION JUMELEE,39 RUE FONDAUDEGE
33,63,BORDEAUX,PE,B,39.0,,RUE,FONDAUDEGE,P9MBBH,444608442,5699,SA,ENEDIS,39 RUE FONDAUDEGE
33,63,BORDEAUX,PE,B,39.0,,RUE,FONDAUDEGE,P998MW,444608442,5699,SA,ENEDIS,39 RUE FONDAUDEGE
33,63,BORDEAUX,PE,A,37.0,,RUE,FONDAUDEGE,PBJP67,832285381,6540,SCI,GM PROPERTY,37 RUE FONDAUDEGE
33,63,BORDEAUX,PE,A,3.0,,RUE,DU PROFESSEUR DEMONS,PBCFDJ,339068033,6540,SCI,THOUARS GESTION,3 RUE DU PROFESSEUR DEMONS
33,63,BORDEAUX,PE,A,15.0,,RUE,DU PROFESSEUR DEMONS,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,15 RUE DU PROFESSEUR DEMONS
33,63,BORDEAUX,PE,A,17.0,,RUE,DU PROFESSEUR DEMONS,PBHJ87,539892075,6540,SCI,LIBERTE-O,17 RUE DU PROFESSEUR DEMONS
33,63,BORDEAUX,PE,A,4.0,,PLACE,DU CHAMP DE MARS,PBHWP4,420152522,6540,SCI,DU PONT DU SOU,4 PLACE DU CHAMP DE MARS
33,63,BORDEAUX,PE,A,17.0,,RUE,HUSTIN,PBJ4GP,424019453,6540,SCI,SCI DU 32 COURS XAVIER ARNOZAN,17 RUE HUSTIN
33,63,BORDEAUX,PE,A,5.0,,RUE,HUSTIN,PBDNMX,453866089,6540,SCI,LEHENA,5 RUE HUSTIN
33,63,BORDEAUX,PE,A,21.0,,COURS,DE VERDUN,PBHNGP,790565626,6540,SCI,SCI COURS DE VERDUN,21 COURS DE VERDUN
33,63,BORDEAUX,PE,A,4.0,,IMPASSE,VICTOIRE AMERICAINE,PBHPWZ,792142655,6540,SCI,IMMOBILIERE COHADON,4 IMPASSE VICTOIRE AMERICAINE
33,63,BORDEAUX,PE,A,19.0,,COURS,DE VERDUN,PBC523,U26871984,6599,SC,GROUPEMENT FORESTIER DE LA COTE D ARGENT,19 COURS DE VERDUN
33,63,BORDEAUX,PE,A,17.0,,COURS,DE VERDUN,P9995Q,456204809,5599,SA,BANQUE CIC SUD OUEST,17 COURS DE VERDUN
33,63,BORDEAUX,PE,A,26.0,,COURS,DE VERDUN,PBGRP9,418929121,6599,SC,LAGO,26 COURS DE VERDUN
33,63,BORDEAUX,PE,A,14.0,,RUE,BLANC DUTROUILH,PBHJSJ,750307829,6540,SCI,LE FURET,14 RUE BLANC DUTROUILH
33,63,BORDEAUX,PE,A,16.0,,RUE,BLANC DUTROUILH,PBHTN9,799517776,6540,SCI,PHILIA,16 RUE BLANC DUTROUILH
33,63,BORDEAUX,PE,A,28.0,,COURS,DE VERDUN,PBJV9S,843906462,6540,SCI,SCI 28 COURS DE VERDUN BORDEAUX,28 COURS DE VERDUN
33,63,BORDEAUX,PE,A,30.0,,COURS,DE VERDUN,PBDLV4,448385047,6540,SCI,SYLCE,30 COURS DE VERDUN
33,63,BORDEAUX,PE,A,29.0,,RUE,BOUDET,PBJZ58,848899712,5710,SAS,SOCIETE DES CANELIERES II,29 RUE BOUDET
33,63,BORDEAUX,PE,A,25.0,,RUE,BOUDET,PBH7SK,812579399,6540,SCI,SCI CAMMAS,25 RUE BOUDET
33,63,BORDEAUX,PE,A,13.0,,RUE,BLANC DUTROUILH,PBHNGK,790272348,6540,SCI,FAUDEMER,13 RUE BLANC DUTROUILH
33,63,BORDEAUX,PE,A,20.0,,RUE,BOUDET,P9MBBH,444608442,5699,SA,ENEDIS,20 RUE BOUDET
33,63,BORDEAUX,PE,A,20.0,,RUE,BOUDET,P998MW,444608442,5699,SA,ENEDIS,20 RUE BOUDET
33,63,BORDEAUX,PE,A,8.0,,COURS,DE GOURGUE,PBDK9T,440937977,6540,SCI,3MA,8 COURS DE GOURGUE
33,63,BORDEAUX,PE,A,5.0,,RUE,BLANC DUTROUILH,PBHZHZ,804213916,6540,SCI,SCI BORBLANC,5 RUE BLANC DUTROUILH
33,63,BORDEAUX,PE,A,4.0,,COURS,DE GOURGUE,PBG4FW,519693022,6540,SCI,AUGUSTIMO,4 COURS DE GOURGUE
33,63,BORDEAUX,PE,A,2.0,,COURS,DE GOURGUE,PBC6MJ,775715683,6411,SAM,MUTUELLE DE POITIERS ASSURANCES,2 COURS DE GOURGUE
33,63,BORDEAUX,PE,A,15.0,B,COURS,DU MARECHAL FOCH,PBH3FX,805272309,6540,SCI,HELMA,15 COURS DU MARECHAL FOCH
33,63,BORDEAUX,PE,A,18.0,,PLACE,DES QUINCONCES,PBHP3G,751178880,6540,SCI,VSD SCI,18 PLACE DES QUINCONCES
33,63,BORDEAUX,PE,A,17.0,,PLACE,DES QUINCONCES,PBHTV8,799660634,6540,SCI,SCI QUINCONCES 17,17 PLACE DES QUINCONCES
